FID,STREETNAME,CLASS,ADMIN_TYPE,RT_NUMBER,ALTRTNUM1,ALTRTNUM2,ALTRTNUM3,ALTRTNUM4,ALTRT1TYPE,RDTYPE,ROUTE_ID,ROUTE_SYST,ROUTE_NUMB,ROUTE_DIRE,RD_SEG_ID,STREET_NAM,FM_ST_NAME,TO_ST_NAME,FACILITY,F_CLASS,URBAN_AREA,URBAN_TYPE,F_F_CLASS,JURISDICTN,NHS,FD_AID_RTE,FD_AID_RD,CONTROL,NUM_LANES,OPP_LANES,SURFACE_TP,SURFACE_WD,SHLDR_RT_W,SHLDR_RT_T,SHLDR_LT_W,SHLDR_LT_T,SHLDR_UL_W,SHLDR_UL_T,MED_WIDTH,MED_TYPE,CURB,LT_SIDEWLK,RT_SIDEWLK,OPERATION,SPEED_LIM,OP_DIR_SL,TRUCK,T_EXC_TYPE,T_EXC_TIME,TRK_NETWRK,TRUCK_RTE,ROW_WIDTH,STRUCT_CND,TERRAIN,TOLL_ROAD,MHS,MGIS_TOWN,CITY,COUNTY,HWY_DIST,MPO,RPA,RTA,MILE_COUNT,AADT,AADT_YEAR,AADT_DERIV,LENGTH_MI,LENGTH_FT,SHAPE_Leng,Shape__Length
5675,BLOSSOM STREET,5,0, , , , , ,0,5,L112964 NB,L,112964,NB,0,BLOSSOM STREET,CAMBRIDGE STREET,CHARLES STREET,1,0,09271,1,7,2,0, ,0,0,2,2,6,30,0,0,0,0,0,0,5,1,3,10,5,2,0,0, ,1,1,0,0,85,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,0,0,0,0.05089464,268.72369884,81.9071472195,268.723698837876
5676,KINGSDALE STREET,5,0, , , , , ,0,5,L140827 EB,L,140827,EB,0,KINGSDALE STREET,STANDISH STREET,WALES STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,34,0,0,0,0,0,0,0,0,3,7,8,1,0,0, ,1,1,0,0,49,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.23953759,1264.75846986,385.499152611,1264.75846985338
5677,DORCHESTER AVENUE,4,0, , , , , ,0,4,N113 NB,N,113,NB,47281,DORCHESTER AVENUE,ADIRONDACK PLACE,SUMMER STREET,1,3,09271,1,3,2,15,92-1,2,0,2,0,6,26,0,0,0,0,0,0,0,0,3,10,10,2,30,30, ,1,1,0,0,57,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,33263,2016,14,0.03691247,194.89782353,59.4049754218,194.897823536653
5678,PARKER HILL AVENUE,5,0, , , , , ,0,5,N3137 EB,N,3137,EB,46176,PARKER HILL AVENUE,HUNTINGTON AVENUE,PARKER STREET,1,6,09271,1,5,2,0,   4,3,0,2,0,6,32,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,46,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3985,2016,14,0.04031002,212.83693151,64.8728264712,212.836931512356
5679,CENTRE STREET,4,0, , , , , ,0,4,N1593 NB,N,1593,NB,47217,CENTRE STREET,MURRAY CIRCLE,CENTRE PERKINS STREET ROTARY,1,5,09271,1,4,2,0,  54,3,0,2,0,6,43,0,0,0,0,0,0,0,0,3,10,10,2,0,0, ,1,1,0,0,62,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,11148,2016,14,0.04495495,237.36213405,72.3481231543,237.362134048861
5680,WASHINGTON STREET,4,0, , , , , ,0,4,N081 EB,N,081,EB,58243,WASHINGTON STREET,NEWTON CITY LINE,BROOKLINE TOWN LINE,1,3,09271,1,3,2,15, 104,2,0,2,0,6,24,0,0,0,0,0,0,0,0,3,6,6,2,25,25, ,1,1,0,0,66,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,16182,2016,14,0.0505564,266.93777322,81.3627960032,266.93777322024
5681,BATTERYMARCH STREET,5,0, , , , , ,0,5,L139367 EB,L,139367,EB,0,BATTERYMARCH STREET,WATER STREET,HIGH STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,24,0,0,0,0,0,0,0,0,3,8,8,1,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.07465795,394.19398095,120.150565694,394.19398094526
5682,CREIGHTON STREET,5,0, , , , , ,0,5,L128765 NB,L,128765,NB,0,CREIGHTON STREET,CENTRE STREET,DAY STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,25,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,41,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.06142471,324.32246733,98.85368575,324.322467334128
5683,BRIGHTON STREET,5,0, , , , , ,0,5,L139630 NB,L,139630,NB,0,BRIGHTON STREET,CAMBRIDGE STREET,CALDWELL STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0, ,1,1,0,0,30,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.11808614,623.49479684,190.041594161,623.494796839687
5684,WESTGLOW STREET,5,0, , , , , ,0,5,L146806 EB,L,146806,EB,0,WESTGLOW STREET,DEAD END,ADAMS STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,40,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.07791233,411.37710219,125.387991522,411.37710218655
5685,HENDRY STREET,5,0, , , , , ,0,5,L139410 NB,L,139410,NB,0,HENDRY STREET,BOWDOIN STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,40,2,3,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.02688068,141.92998249,43.2603451845,141.929982491186
5686,HANOVER STREET,4,0, , , , , ,0,4,N1571 NB,N,1571,NB,44345,HANOVER STREET,DEAD END,CROSS STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,40,0,0,0,0,0,0,0,0,3,10,10,2,25,25, ,1,1,0,0,60,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,9694,2016,14,0.04067755,214.77747797,65.4643062145,214.777477972765
5687,WEST SECOND STREET,4,0, , , , , ,0,4,N1800 EB,N,1800,EB,45338,WEST SECOND STREET,DORCHESTER STREET,DORCHESTER AVENUE,1,5,09271,1,4,2,0,  60,3,0,2,0,6,34,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,50,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10683,2016,14,0.04956843,261.72133475,79.7728223778,261.721334750241
5688,WALTHAM STREET,4,0, , , , , ,0,4,N1542 EB,N,1542,EB,45440,WALTHAM STREET,TREMONT STREET,UNION PARK STREET,1,5,09271,1,4,2,0, 9-1,3,0,2,0,5,27,0,0,0,0,0,0,0,0,3,6,6,1,0,0, ,1,1,0,0,39,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10542,2016,14,0.07745216,408.94737988,124.647410682,408.9474683472
5689,SHERBROOK STREET,5,0, , , , , ,0,5,L159444 NB,L,159444,NB,0,SHERBROOK STREET,TEMPLE STREET,LAGRANGE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,28,0,0,0,0,0,0,0,0,3,6,6,2,0,0, ,1,1,0,0,40,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.09472298,500.13733962,152.442166001,500.137339625879
5690,SEAVER STREET,5,0, , , , , ,0,5,L133714 NB,L,133714,NB,0,SEAVER STREET,SUMNER STREET,WEBSTER STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,23,0,0,0,0,0,0,0,0,3,0,9,2,0,0, ,1,1,0,0,34,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.05764217,304.35065644,92.7662656151,304.350656445976
5691,WELD STREET,5,0, , , , , ,0,5,N3037 EB,N,3037,EB,48304,WELD STREET,WALTER STREET,COREY STREET,1,6,09271,1,5,2,0,  41,3,0,2,0,6,37,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,51,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3683,2016,14,0.04552547,240.37448279,73.2662888866,240.374482788726
5692,CENTRE STREET,4,0, , , , , ,0,4,N1592 EB,N,1592,EB,47377,CENTRE STREET,MURRAY CIRCLE,CENTRE PERKINS STREET ROTARY,1,5,09271,1,4,2,0,  54,3,0,2,0,6,40,0,0,0,0,0,0,0,0,3,0,10,2,0,0, ,1,1,0,0,60,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10781,2016,14,0.03398529,179.44231887,54.6941281804,179.442318871732
5693,CENTRE STREET,4,0, , , , , ,0,4,N1638 NB,N,1638,NB,52851,CENTRE STREET,DEDHAM TOWN LINE,WEST ROXBURY CENTRE STREET ROTARY,1,5,09271,1,4,2,0,  55,3,0,2,0,6,29,0,0,0,0,0,0,0,0,3,5,5,2,30,30, ,1,1,0,0,47,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10105,2016,14,0.01137896,60.08091658,18.3126999997,60.0809165793471
5694,CONRAD STREET,5,0, , , , , ,0,5,L173765 EB,L,173765,EB,0,CONRAD STREET,SUMNER STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.04700524,248.18766106,75.6477503865,248.187661060133
5695,BLUE HILL AVENUE,2,3,28, , , , ,0,2,SR28 NB,SR,28,NB,49663,BLUE HILL AVENUE, ,DUDLEY STREET,1,2,09271,1,3,2,14, 125,2,0,2,2,6,24,0,0,0,0,0,0,18,1,3,0,12,2,20,0, ,1,1,0,0,118,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,59133,2016,6,0.05804681,306.4871764,93.4174782031,306.486861879955
5696,PINEDALE ROAD,5,0, , , , , ,0,5,L143190 NB,L,143190,NB,0,PINEDALE ROAD,CANTERBURY STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.14724078,777.43132882,236.961542948,777.430887474778
5697,CHESTNUT STREET,5,0, , , , , ,0,5,L146253 EB,L,146253,EB,0,CHESTNUT STREET,WALNUT STREET,EMBANKMENT ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,6,27,0,0,0,0,0,0,0,0,3,10,10,1,0,0, ,1,1,0,0,47,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.09758023,515.22363042,157.040476633,515.223630417655
5698,SPICE STREET,5,0, , , , , ,0,5,L134347 NB,L,134347,NB,0,SPICE STREET,CAMBRIDGE STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,24,0,0,0,0,0,0,0,0,3,0,0,2,0,0, ,1,1,0,0,0,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.04125848,217.84478139,66.3992221654,217.844781385047
5699,WARREN STREET,4,0, , , , , ,0,4,N1601 SB,N,1601,SB,62865,WARREN STREET,BLUE HILL AVENUE,WASHINGTON STREET,1,5,09271,1,4,2,0,  54,3,0,2,2,6,0,0,0,0,0,0,0,4,1,0,0,8,2,30,0, ,1,1,0,0,66,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.01692447,89.36122318,27.2373553,89.3612231833316
5700,ORGAN PARK STREET,5,0, , , , , ,0,5,L197953 EB,L,197953,EB,0,ORGAN PARK STREET,CATHERINE STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,1,0,5,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0, ,1,1,0,0,36,3,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.01891755,99.88467718,30.4449104956,99.8846771834507
5701,SCHOOL STREET,4,0, , , , , ,0,4,N1552 EB,N,1552,EB,54049,SCHOOL STREET,TREMONT STREET,WASHINGTON STREET,1,5,09271,1,4,2,0,  65,3,0,2,0,6,22,0,0,0,0,0,0,0,0,3,0,8,1,0,0, ,1,1,0,0,38,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10630,2016,14,0.0419388,221.43684851,67.4940864138,221.436848509252
5702,SEAPORT BOULEVARD,4,0, , , , , ,0,4,N484 NB,N,484,NB,56530,SEAPORT BOULEVARD,D STREET,ATLANTIC AVENUE,1,3,09271,1,3,2,14,  60,2,0,2,2,6,22,0,0,0,0,0,0,8,3,2,0,22,2,30,0, ,1,1,0,0,100,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10088,2016,14,0.03445945,181.94589644,55.4572201484,181.945896436347
5703,SAINT MARTIN STREET,5,0, , , , , ,0,5,L140361 NB,L,140361,NB,0,SAINT MARTIN STREET,BUNKER HILL STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,5,24,0,0,0,0,0,0,0,0,3,5,5,2,0,0, ,1,1,0,0,34,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.06126995,323.5053552,98.6046294754,323.505355207335
5704,COMMONWEALTH AVENUE FRONTAGE ROAD WB,5,0, , , , , ,0,5,L118602 EB,L,118602,EB,0,COMMONWEALTH AVENUE FRONTAGE ROAD WB,BRIGHTON AVENUE,GORDON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,27,0,0,0,0,0,0,0,0,3,0,10,1,0,0, ,1,1,0,0,48,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.84871539,4481.21724841,1365.87774907,4481.21724841157
5705,WILMINGTON AVENUE,5,0, , , , , ,0,5,L140003 EB,L,140003,EB,0,WILMINGTON AVENUE,OGDEN STREET,MORTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,34,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,50,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.07514152,396.74724799,120.928803045,396.747247989547
5706,MOUNT HOOD ROAD,5,0, , , , , ,0,5,L113332 NB,L,113332,NB,0,MOUNT HOOD ROAD,COMMONWEALTH AVENUE,COREY ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,6,6,1,0,0, ,1,1,0,0,38,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.00459717,24.27304254,7.39843816223,24.2730425383928
5707,MELTON ROAD,5,0, , , , , ,0,5,L167720 NB,L,167720,NB,0,MELTON ROAD,WALLINGFORD ROAD,BLENFORD ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,6,24,0,0,0,0,0,0,0,0,3,4,4,2,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.09326262,492.42661252,150.091931679,492.426612515344
5708,NEW CHARDON STREET,4,0, , , , , ,0,4,N418 EB,N,418,EB,474364,NEW CHARDON STREET,MERRIMAC STREET,NORTH WASHINGTON STREET,1,3,09271,1,3,2,14, 127,2,0,4,0,6,24,0,0,0,0,0,0,0,0,3,12,12,2,25,0, ,1,1,0,0,36,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,761,2016,14,0.03140635,165.82555285,50.5437295961,165.825552851726
5709,BEACON STREET,4,0, , , , , ,0,4,N406 WB,N,406,WB,44772,BEACON STREET,TREMONT STREET,BROOKLINE TOWN LINE,1,3,09271,1,3,2,15,  61,2,0,3,0,6,36,0,0,0,0,0,0,0,0,3,12,12,1,30,0, ,1,1,0,0,71,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,9494,2016,14,0.11738889,619.81333565,188.919482546,619.81333565243
5710,PERHAM STREET,5,0, , , , , ,0,5,L163738 NB,L,163738,NB,0,PERHAM STREET,DEAD END,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,4,4,2,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.50431237,2662.76933151,811.61371547,2662.7693315124
5711,POND CIRCLE,5,0, , , , , ,0,5,L119517 NB,L,119517,NB,0,POND CIRCLE,POND STREET,POND STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,6,0,2,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.17057113,900.615573,274.508175667,900.615572992219
5712,GUERNSEY STREET,5,0, , , , , ,0,5,L152288 NB,L,152288,NB,0,GUERNSEY STREET,COLBERT STREET,CENTRE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,41,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.07960749,420.32755352,128.116094544,420.327553524015
5713,GOLDSMITH STREET,5,0, , , , , ,0,5,L194170 NB,L,194170,NB,0,GOLDSMITH STREET,SAINT JOSEPH STREET,CENTRE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,24,0,0,0,0,0,0,0,0,3,5,5,2,0,0, ,1,1,0,0,34,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.17371306,917.20496252,279.564631706,917.204962523744
5714,JEWISH WAR VETERANS DRIVE,5,0, , , , , ,0,5,L125850 NB,L,125850,NB,0,JEWISH WAR VETERANS DRIVE,JEWISH WAR VETERANS DRIVE,JEWISH WAR VETERANS DRIVE,1,0,09271,1,7,2,0, ,0,0,2,0,6,36,4,2,0,0,0,0,0,0,0,0,0,2,0,0, ,1,1,0,0,60,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.07462942,394.04334881,120.104652926,394.043348812264
5715,MANTON TERRACE,5,0, , , , , ,0,5,L165230 NB,L,165230,NB,0,MANTON TERRACE,BRAINERD ROAD,BROOKLINE TOWN LINE,1,0,09271,1,7,2,0, ,0,0,2,0,5,24,0,0,0,0,0,0,0,0,3,6,6,2,0,0, ,1,1,0,0,38,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.02890166,152.60077908,46.5128104897,152.600779088119
5716,EAST PIER DRIVE,5,0, , , , , ,0,5, ,L, , ,0,EAST PIER DRIVE, , ,1,0,09271,1,7,2,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.13602389,718.20613149,218.909666697,718.206131493563
5717,HANCOCK STREET,5,0, , , , , ,0,5,L162775 EB,L,162775,EB,0,HANCOCK STREET,GREEN STREET,ELM STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,16,0,0,0,0,0,0,0,0,3,4,4,1,0,0, ,1,1,0,0,24,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.04567542,241.16624334,73.5076179845,241.166243341824
5718,OAKRIDGE STREET,5,0, , , , , ,0,5,L163953 NB,L,163953,NB,0,OAKRIDGE STREET,GALLIVAN BOULEVARD,MORTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,34,0,0,0,0,0,0,0,0,3,8,8,1,0,0, ,1,1,0,0,50,3,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.15989523,844.24681971,257.326945301,844.246587416522
5719,BIRCH STREET,5,0, , , , , ,0,5,L146309 NB,L,146309,NB,0,BIRCH STREET,DURNELL AVENUE,BELGRADE AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,23,0,0,0,0,0,0,0,0,3,6,6,1,0,0, ,1,1,0,0,35,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.04371694,230.82544978,70.3557378036,230.825449780901
5720,BENNINGTON STREET,4,0, , , , , ,0,4,N1312 NB,N,1312,NB,43890,BENNINGTON STREET,CHELSEA STREET, ,1,5,09271,1,4,2,0,  64,3,0,4,0,6,30,0,0,0,0,0,0,0,0,3,9,9,2,0,0, ,1,1,0,0,48,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,23056,2016,14,0.110992,586.03775461,178.624664855,586.03775460536
5721,HIGH STREET,5,0, , , , , ,0,5,L200303 EB,L,200303,EB,0,HIGH STREET,MONUMENT SQUARE,WALKER STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,38,0,0,0,0,0,0,0,0,3,10,10,2,0,0, ,1,1,0,0,58,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.00366352,19.34338258,5.89587480075,19.3433825720385
5722,TREMONT STREET,4,0, , , , , ,0,4,N1526 EB,N,1526,EB,45921,TREMONT STREET,COURT STREET,HUNTINGTON AVENUE,1,5,09271,1,4,2,0,10-1,3,0,2,0,6,48,0,0,0,0,0,0,0,0,3,8,8,2,30,30, ,1,1,0,0,66,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10648,2016,14,0.04044115,213.52926053,65.0838487783,213.529260534022
5723,STANDARD STREET,5,0, , , , , ,0,5,L147792 NB,L,147792,NB,0,STANDARD STREET,RIVER STREET,WOODBOLE AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,34,0,0,0,0,0,0,0,0,3,6,6,1,0,0, ,1,1,0,0,48,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.03934043,207.71745755,63.3124076859,207.717457552538
5724,HIGH STREET,5,0, , , , , ,0,5,L107029 NB,L,107029,NB,0,HIGH STREET,HANCOCK STREET,CHURCH STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,35,0,0,0,0,0,0,0,0,3,6,7,2,0,0, ,1,1,0,0,48,1,3,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.10628335,561.17606806,171.046807638,561.176068059924
5725,PEARL STREET,5,0, , , , , ,0,5,L129917 NB,L,129917,NB,0,PEARL STREET,HIGH STREET,MEDFORD STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,21,0,0,0,0,0,0,0,0,3,6,6,1,0,0, ,1,1,0,0,33,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.03829253,202.18457006,61.6259802077,202.184570073912
5726,A STREET,4,0, , , , , ,0,4,N1789 NB,N,1789,NB,58159,A STREET,DORCHESTER AVENUE,CONGRESS STREET,1,5,09271,1,4,2,0,  51,3,0,2,0,6,40,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,54,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10784,2016,14,0.04804584,253.6820436,77.3224415336,253.682043602253
5727,CENTRE STREET,4,0, , , , , ,0,4,N1583 NB,N,1583,NB,52974,CENTRE STREET,WEST ROXBURY CENTRE STREET ROTARY,MURRAY CIRCLE,1,5,09271,1,4,2,0,  54,3,0,2,2,6,30,0,0,0,0,0,0,5,1,3,0,0,2,0,30, ,1,1,0,0,85,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,23073,2016,14,0.05346609,282.30098033,86.0455108945,282.300980326805
5728,HARRISON AVENUE,4,0, , , , , ,0,4,N1602 NB,N,1602,NB,45389,HARRISON AVENUE,ESSEX STREET,WARREN STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,32,0,0,0,0,0,0,0,0,3,10,7,1,0,0, ,1,1,0,0,71,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10635,2016,14,0.0268481,141.75799437,43.2079230992,141.757994370184
5729,DARTMOUTH STREET,4,0, , , , , ,0,4,N1535 NB,N,1535,NB,52687,DARTMOUTH STREET,TREMONT STREET,STORROW DRIVE,1,5,09271,1,4,2,0,  62,3,0,2,0,6,40,0,0,0,0,0,0,0,0,3,10,10,2,0,0, ,1,1,0,0,60,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10340,2016,14,0.02993285,158.04546507,48.1723540991,158.045465075437
5730,WEST NEWTON STREET,4,0, , , , , ,0,4,N1537 NB,N,1537,NB,52986,WEST NEWTON STREET,WASHINGTON STREET,HUNTINGTON AVENUE,1,5,09271,1,4,2,0,  62,3,0,2,0,6,30,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,46,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10401,2016,14,0.06907477,364.71478222,111.165287952,364.714782222534
5731,CENTRE STREET,4,0, , , , , ,0,4,N1583 NB,N,1583,NB,48243,CENTRE STREET,WEST ROXBURY CENTRE STREET ROTARY,MURRAY CIRCLE,1,5,09271,1,4,2,0,  54,3,0,2,0,6,55,0,0,0,0,0,0,0,0,3,7,7,2,30,30, ,1,1,0,0,70,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,22075,2016,14,0.0466868,246.50632132,75.1352770076,246.506321316787
5732,NEW SUDBURY STREET,4,0, , , , , ,0,4,N417 EB,N,417,EB,57796,NEW SUDBURY STREET,CONGRESS STREET,CROSS STREET,1,3,09271,1,3,2,4, 127,2,0,2,0,6,22,0,0,0,0,0,0,0,0,3,12,12,2,25,0, ,1,1,0,0,84,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,11686,2016,14,0.04927409,260.16719558,79.2991198118,260.16719558089
5733,GLENELLEN ROAD,5,0, , , , , ,0,5,L190338 NB,L,190338,NB,0,GLENELLEN ROAD,STIMSON STREET,GLENHAVEN ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,41,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.15400693,813.15658197,247.850621884,813.156581965831
5734,MELNEA CASS BOULEVARD,4,0, , , , , ,0,4,N12503 SB,N,12503,SB,63109,MELNEA CASS BOULEVARD,COLUMBUS AVENUE,MASSACHUSETTS AVENUE,1,3,09271,1,3,2,15,  59,2,0,1,0,6,26,0,0,0,0,0,0,0,0,3,0,7,2,25,25, ,1,1,0,0,150,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,26590,2009,4,0.15584794,822.87711742,250.813447018,822.87711742931
5735,CUMMINS HIGHWAY,4,0, , , , , ,0,4,N127 EB,N,127,EB,55402,CUMMINS HIGHWAY,ROWE STREET,WASHINGTON STREET,1,3,09271,1,3,2,15,  59,2,0,2,0,6,22,0,0,0,0,0,0,0,0,3,6,6,2,25,25, ,1,1,0,0,60,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,22543,2016,14,0.07513256,396.69993102,120.914380804,396.699931018604
